i283563	0
i283564	-1
i283611	-1
i283611	-1
i283615	-1
i283630	-1
i283634	3
i283652	3
i283660	-1
i283688	-1
i283714	-1
i283728	-1
i283746	-1
i283746	-1
i283763	-1
i283779	-1
i283779	-1
i283793	-1
i283806	-1
i283841	-1
i283841	-1
i283841	-1
i283844	-1
i283844	-1
i283844	-1
i283852	-1
i283880	2
i283908	-1
i283922	-1
i283941	-1
i283941	-1
i283956	-1
i283968	0
i283986	-1
i284041	-1
i284042	-1
i284042	-1
i284071	4
i284087	0
i284100	-1
i284138	-1
i284213	-1
i284227	0
i284232	-1
i284232	-1
i284247	-1
i284247	-1
i284253	-1
i284253	-1
i284263	-1
i284295	1
i284344	-1
i284357	-1
i284360	4
i284376	0
i284397	-1
i284397	-1
i284404	-1
i284455	4
i284476	0
i284489	-1
i284521	-1
i284521	-1
i284538	4
i284541	1
i284555	0
i284573	-1
i284590	-1
i284609	-1
i284615	-1
i284646	-1
i284664	-1
i284705	-1
i284713	-1
i284713	-1
i284730	-1
i284778	-1
i284793	-1
i284803	-1
i284806	0
i284808	-1
i284819	-1
i284838	1
i284863	-1
i284882	-1
i284897	2
i284907	-1
i284912	-1
i284921	-1
i284921	-1
i284927	-1
i284937	-1
i284937	-1
i284966	-1
i284966	-1
i284985	-1
i284989	-1
i284989	-1
i284998	0
i285006	-1
i285016	-1
i285031	-1
i285075	3
i285093	1
i285110	-1
i285125	1
i285131	-1
i285140	-1
i285166	4
i285171	1
i285219	-1
i285255	-1
i285261	0
i285284	-1
i285284	-1
i285315	-1
i285317	-1
i285334	-1
i285356	-1
i285391	-1
i285402	-1
i285420	-1
i285420	-1
i285440	-1
i285461	-1
i285461	-1
i285471	-1
i285471	-1
i285471	-1
i285499	-1
i285499	-1
i285502	-1
i285521	-1
i285521	-1
i285530	3
i285543	-1
i285562	-1
i285574	3
i285582	-1
i285595	-1
i285601	-1
i285601	-1
i285607	-1
i285620	-1
i285639	-1
i285649	-1
i285659	-1
i285659	-1
i285667	3
i285672	-1
i285697	2
i285753	-1
i285753	-1
i285759	1
i285769	-1
i285769	-1
i285788	-1
i285788	-1
i285810	-1
i285810	-1
i285837	-1
i285837	-1
i285837	-1
i285871	-1
i285871	-1
i285883	-1
i285883	-1
i285883	-1
i285913	-1
i285924	-1
i285990	-1
i285990	-1
i285998	-1
i286013	-1
i286017	0
i286029	-1
i286041	-1
i286079	0
i286124	-1
i286137	0
i286176	-1
i286176	-1
i286183	-1
i286183	-1
i286183	-1
i286206	-1
i286249	1
i286259	-1
i286259	-1
i286280	0
i286282	-1
i286282	-1
i286302	-1
i286316	1
i286322	-1
i286341	0
i286366	-1
i286411	1
i286420	-1
i286427	-1
i286432	3
i286440	4
i286469	4
i286485	-1
i286525	1
i286536	2
i286553	0
i286572	-1
i286572	-1
i286572	-1
i286578	-1
i286578	-1
i286591	-1
i286604	-1
i286613	-1
i286613	-1
i286621	-1
i286642	-1
i286642	-1
i286669	-1
i286677	-1
i286693	-1
i286712	3
i286770	-1
i286770	-1
i286770	-1
i286773	0
i286790	-1
i286853	-1
i286853	-1
i286856	0
i286872	-1
i286902	-1
i286910	-1
i286938	-1
i286946	2
i286954	-1
i286954	-1
i286958	1
i286969	-1
i286971	0
i286987	-1
i286990	-1
i286994	0
i287012	-1
i287029	1
i287030	-1
i287048	-1
i287057	-1
i287057	-1
i287180	0
i287199	-1
i287199	-1
i287214	-1
i287219	-1
i287219	-1
i287224	0
i287270	-1
i287289	4
i287293	-1
i287311	-1
i287336	-1
i287341	-1
i287354	-1
i287372	-1
i287372	-1
i287412	-1
i287419	-1
i287488	-1
i287504	-1
i287511	-1
i287584	-1
i287592	-1
i287592	-1
i287592	-1
i287672	-1
i287699	-1
i287714	0
i287732	1
i287778	-1
i287794	-1
i287797	-1
i287813	-1
i287813	-1
i287813	-1
i287817	-1
i287817	-1
i287821	0
i287827	1
i287840	-1
i287844	-1
i287845	4
i287874	-1
i287891	1
i287920	-1
i287931	-1
i287978	3
i288021	-1
i288031	-1
i288044	-1
i288049	-1
i288049	-1
i288085	2
i288099	-1
i288099	-1
i288118	-1
i288133	-1
i288148	-1
i288156	0
i288197	-1
i288240	-1
i288272	-1
i288272	-1
i288285	-1
i288285	-1
i288292	-1
i288292	-1
i288317	-1
i288317	-1
i288318	-1
i288326	-1
i288326	-1
i288339	0
i288350	-1
i288393	1
i288412	-1
i288427	-1
i288440	3
i288446	-1
i288447	-1
i288454	-1
i288469	-1
i288504	3
i288523	-1
i288523	-1
i288533	-1
i288546	-1
i288564	4
i288589	2
i288594	-1
i288597	2
i288598	2
i288604	-1
i288614	-1
i288614	-1
i288643	3
i288648	-1
i288678	-1
i288679	-1
i288679	-1
i288679	-1
i288680	4
i288682	1
i288694	-1
i288715	3
i288729	-1
i288734	-1
i288768	-1
i288768	-1
i288774	3
i288805	-1
i288805	-1
i288821	-1
i288830	2
i288845	0
i288864	-1
i288864	-1
i288864	-1
i288882	-1
i288882	-1
i288882	-1
i288889	-1
